symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
ALICETRY,-0.11000000,-0.549,20.42683635,20.04000000,19.93000000,562.54600000,19.88000000,511.63300000,19.94000000,1182.43600000,20.04000000,20.91000000,19.68000000,274116.83600000,5599339.74900000,1697476600205,1697563000205,1358783,1360664,1882
FXSUSDT,-0.09000000,-1.582,5.64006517,5.68900000,5.60000000,5.00000000,5.60000000,6.80000000,5.60100000,25.10000000,5.69000000,5.78500000,5.51700000,557334.70000000,3143404.02950000,1697476609622,1697563009622,14664208,14692087,27880
GALABRL,-0.00260000,-3.746,0.06897798,0.06940000,0.06680000,3455.10000000,0.06670000,2712.80000000,0.06680000,21204.40000000,0.06940000,0.07050000,0.06620000,3944096.60000000,272055.80074000,1697476601772,1697563001772,1644824,1645787,964
GALATRY,-0.01140000,-2.966,0.38310436,0.38450000,0.37300000,2078.30000000,0.37230000,5765.60000000,0.37250000,6161.50000000,0.38440000,0.39260000,0.36820000,23122744.00000000,8858424.05366000,1697476596728,1697562996728,7824202,7827162,2961
LUNATRY,-0.24000000,-2.013,11.85395715,11.92000000,11.68000000,356.30000000,11.67000000,6734.00000000,11.69000000,5119.30000000,11.92000000,12.30000000,11.12000000,2187956.50000000,25935942.59800000,1697476598758,1697562998758,9527381,9532869,5489
REQBUSD,0.00070000,1.118,0.06260432,0.06280000,0.06330000,663.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06260000,0.06350000,0.06190000,127981.00000000,8012.16330000,1694667622874,1694754022874,2005132,2005205,74
SANDBRL,-0.00800000,-0.441,1.82190571,1.82000000,1.80700000,27.87000000,0.00000000,0.00000000,0.00000000,0.00000000,1.81500000,1.87000000,1.74900000,94203.04000000,171629.05645000,1692172804201,1692259204201,521837,522043,207
MANABIDR,0.00,0.000,0.00,10781.00,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00,0.00,0.00000000,0.00,1689573709926,1689660109926,-1,-1,0
SANDBIDR,0.00,0.000,0.00,6598.00,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00,0.00,0.00000000,0.00,1689573709926,1689660109926,-1,-1,0
VOXELBTC,-0.00000007,-1.468,0.00000475,0.00000477,0.00000470,192.00000000,0.00000469,3479.30000000,0.00000472,193.60000000,0.00000477,0.00000480,0.00000468,82451.40000000,0.39162291,1697476610016,1697563010016,2449424,2449646,223
VOXELBNB,0.00000000,0.000,0.00000000,0.00069340,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
VOXELBUSD,-0.00090000,-0.670,0.13489854,0.13440000,0.13340000,736.90000000,0.13360000,748.50000000,0.13440000,685.20000000,0.13430000,0.13590000,0.13340000,51902.50000000,7001.57125000,1697476610353,1697563010353,5986173,5986302,130
VOXELUSDT,-0.00060000,-0.446,0.13472664,0.13460000,0.13390000,722.10000000,0.13380000,904.60000000,0.13400000,681.80000000,0.13450000,0.13600000,0.13340000,5978012.30000000,805397.48218000,1697476610374,1697563010374,19147325,19153403,6079
COSBUSD,-0.00004000,-0.768,0.00521662,0.00521000,0.00517000,152312.40000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00521000,0.00534000,0.00513000,4208814.90000000,21955.76937800,1691031612284,1691118012284,1845535,1845708,174
CTXCBUSD,-0.00240000,-2.044,0.11411839,0.11650000,0.11500000,869.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11740000,0.11810000,0.11260000,80090.00000000,9139.74160000,1697090416088,1697176816088,4268197,4268335,139
FTMTRY,-0.22100000,-4.233,5.10725438,5.21400000,5.00000000,680.13000000,4.99700000,5213.57000000,4.99900000,13.00000000,5.22100000,5.29200000,4.96000000,1538518.55000000,7857605.60329000,1697476606324,1697563006324,5239729,5241178,1450
MANABNB,0.00000000,0.000,0.00000000,0.00155000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
MINATRY,-0.03000000,-0.288,10.39176497,10.39000000,10.37000000,3.00000000,10.37000000,1353.30000000,10.38000000,6334.82000000,10.40000000,10.54000000,10.12000000,821934.26000000,8541347.65030000,1697476609006,1697563009006,3805757,3808107,2351
XTZTRY,-0.04000000,-0.218,18.38110901,18.40000000,18.31000000,10.92000000,18.23000000,308.88000000,18.31000000,1281.78000000,18.35000000,18.70000000,18.00000000,9023.83000000,165868.00290000,1697476609587,1697563009587,634851,635024,174
HIGHBTC,-0.00000180,-4.529,0.00003843,0.00003945,0.00003794,6.90300000,0.00003793,92.49400000,0.00003803,291.35200000,0.00003974,0.00004036,0.00003737,28492.91300000,1.09503739,1697476607709,1697563007709,2018192,2018637,446
HIGHBUSD,-0.03800000,-3.399,1.10191169,1.12100000,1.08000000,75.54300000,1.07900000,3994.76500000,1.08200000,148.00000000,1.11800000,1.12900000,1.05100000,69410.26900000,76483.98710000,1697476604383,1697563004383,9391528,9392114,587
HIGHUSDT,-0.04200000,-3.743,1.09986430,1.12100000,1.08000000,3400.00000000,1.08000000,1503.33200000,1.08100000,916.85200000,1.12200000,1.12800000,1.05200000,2056889.67400000,2262299.51325300,1697476609379,1697563009379,18938312,18949409,11098
CVXBTC,-0.00000190,-2.023,0.00009354,0.00009470,0.00009200,50.85500000,0.00009210,38.09200000,0.00009230,89.26900000,0.00009390,0.00009530,0.00009200,3757.96600000,0.35150168,1697476600930,1697563000930,1475462,1475754,293
CVXBUSD,0.03400000,1.327,2.56341363,2.56200000,2.59700000,261.44200000,0.00000000,0.00000000,0.00000000,0.00000000,2.56300000,2.61200000,2.52400000,6275.88800000,16087.69681100,1694062819882,1694149219882,2690916,2691223,308
CVXUSDT,-0.03600000,-1.352,2.65034135,2.66300000,2.62700000,62.92400000,2.62300000,5.70100000,2.62500000,469.77400000,2.66300000,2.70200000,2.60100000,131511.11800000,348549.35438400,1697476609638,1697563009638,9559745,9563485,3741
PEOPLEBTC,-0.00000001,-3.125,0.00000032,0.00000033,0.00000031,2355.20000000,0.00000031,2142354.40000000,0.00000032,2354975.30000000,0.00000032,0.00000033,0.00000031,1831024.30000000,0.58032124,1697476609363,1697563009363,1539289,1539419,131
PEOPLEBUSD,-0.00028000,-2.863,0.00963684,0.00975000,0.00950000,10475.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00978000,0.00981000,0.00936000,1878816.70000000,18105.86283000,1692846017171,1692932417171,5808818,5809096,279
PEOPLEUSDT,-0.00035000,-3.800,0.00906634,0.00922000,0.00886000,276886.60000000,0.00886000,22113.70000000,0.00887000,269315.60000000,0.00921000,0.00936000,0.00870000,75209495.20000000,681874.52298100,1697476609282,1697563009282,32643446,32648734,5289
OOKIBUSD,-0.00009100,-5.291,0.00168791,0.00172000,0.00162900,12715.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00172000,0.00175100,0.00160600,18002063.00000000,30385.87433400,1695279604207,1695366004207,4360432,4360759,328
OOKIUSDT,-0.00012300,-6.240,0.00191925,0.00197200,0.00184800,5232.00000000,0.00184800,1618144.00000000,0.00185000,80292.00000000,0.00197100,0.00202000,0.00181300,2564799603.00000000,4922486.46231600,1697476591717,1697562991717,18158186,18195564,37379
COCOSTRY,0.00000000,0.000,0.00000000,36.66000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
GXSBNB,0.00000000,0.000,0.00000000,0.00453800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
LINKBNB,-0.00019000,-0.544,0.03475505,0.03505000,0.03476000,0.35100000,0.03474000,55.76000000,0.03487000,4.38800000,0.03495000,0.03565000,0.03408000,5484.42600000,190.61151124,1697476603704,1697563003704,441881,442479,599
LUNAETH,0.00000000,0.000,0.00000000,0.00000003,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
MDTBUSD,0.00181000,4.116,0.04447248,0.04397000,0.04578000,242.90000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04397000,0.04630000,0.04352000,756487.30000000,33642.86811400,1694667610505,1694754010505,5159378,5159920,543
NULSBUSD,0.00200000,1.133,0.17808615,0.17710000,0.17850000,65.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17650000,0.17990000,0.17580000,24401.00000000,4345.48020000,1694667613243,1694754013243,2177908,2177988,81
SPELLBTC,0.00000000,0.000,0.00000000,0.00000012,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
SPELLUSDT,-0.00001590,-3.599,0.00043544,0.00044150,0.00042590,85965.00000000,0.00042560,253032.00000000,0.00042590,2724283.00000000,0.00044180,0.00044770,0.00041970,1913294002.00000000,833126.16711140,1697476609377,1697563009377,17790585,17799237,8653
SPELLBUSD,-0.00000160,-0.401,0.00039631,0.00039700,0.00039730,92846.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00039890,0.00040170,0.00039010,32611074.00000000,12923.96415520,1692846023772,1692932423772,3588888,3589085,198
USTBTC,0.00000000,0.000,0.00000000,0.00002476,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
USTBUSD,0.00000000,0.000,0.00000000,0.06762946,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
USTUSDT,0.00000000,0.000,0.00000000,0.24577900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
JOEBTC,-0.00000026,-3.178,0.00000811,0.00000820,0.00000792,12.63000000,0.00000788,457.29000000,0.00000792,290.73000000,0.00000818,0.00000820,0.00000787,44822.78000000,0.36329166,1697476604951,1697563004951,1532332,1532684,353
JOEBUSD,-0.00540000,-2.338,0.22973211,0.23090000,0.22560000,327.50000000,0.22450000,1314.77000000,0.22520000,792.76000000,0.23100000,0.23290000,0.22250000,45629.90000000,10482.65330200,1697476579787,1697562979787,3445340,3445478,139
JOEUSDT,-0.00650000,-2.810,0.22819819,0.23120000,0.22480000,4097.94000000,0.22470000,24.05000000,0.22480000,12063.77000000,0.23130000,0.23340000,0.22080000,4576738.98000000,1044403.55126200,1697476587832,1697562987832,12877508,12884375,6868
ATOMETH,-0.00006900,-1.655,0.00412523,0.00417400,0.00409900,22.63800000,0.00409700,2.79800000,0.00409800,2.56000000,0.00416800,0.00417700,0.00407800,7755.19300000,31.99193232,1697476609619,1697563009619,1219245,1219773,529
DUSKBUSD,-0.00360000,-3.255,0.10936339,0.11060000,0.10700000,2221.00000000,0.10690000,936.00000000,0.10700000,3503.00000000,0.11060000,0.11180000,0.10550000,432433.00000000,47292.34000000,1697476606631,1697563006631,2828781,2829733,953
EGLDETH,-0.00047000,-2.967,0.01559415,0.01583000,0.01537000,2.04000000,0.01537000,20.69960000,0.01539000,12.61230000,0.01584000,0.01584000,0.01529000,824.65870000,12.85985446,1697476605019,1697563005019,442252,442386,135
ICPETH,0.00000900,0.454,0.00197545,0.00198700,0.00199200,1.10500000,0.00199200,304.52800000,0.00199700,3.18500000,0.00198300,0.00200600,0.00194100,3757.82100000,7.42339128,1697476582195,1697562982195,318144,318303,160
LUNABRL,0.00000000,0.000,0.00000000,0.00030000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
LUNAUST,0.00000000,0.000,0.00000000,0.00004900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
NEARETH,-0.00000600,-0.924,0.00064657,0.00065000,0.00064300,262.50000000,0.00064200,1000.00000000,0.00064300,379.56200000,0.00064900,0.00065500,0.00063800,77757.35600000,50.27524986,1697476606511,1697563006511,759964,760199,236
ROSEBNB,0.00000000,0.000,0.00000000,0.00015340,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
VOXELETH,0.00000000,0.000,0.00000000,0.00020220,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
ALICEBNB,0.00000000,0.000,0.00000000,0.00524000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
ATOMTRY,-4.10000000,-2.209,184.66967143,185.60000000,181.50000000,0.27500000,181.30000000,108.81000000,181.50000000,119.59100000,185.60000000,187.30000000,180.00000000,13322.07800000,2460183.76700000,1697476609363,1697563009363,1818516,1819222,707
ETHUST,0.00000000,0.000,0.00000000,8239.72000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
GALAAUD,0.00000000,0.000,0.00000000,0.03960000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
LRCBNB,0.00000300,0.359,0.00082707,0.00083400,0.00083900,36.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00083600,0.00084300,0.00081900,10053.39000000,8.31487210,1693454405008,1693540805008,186109,186139,31
ONEETH,0.00000000,0.000,0.00000000,0.00000617,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
OOKIBNB,0.00000000,0.000,0.00000000,0.00001491,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
ACHBTC,-0.00000003,-6.122,0.00000048,0.00000048,0.00000046,78493.00000000,0.00000046,2004185.00000000,0.00000047,314958.00000000,0.00000049,0.00000049,0.00000046,3692484.00000000,1.75803081,1697476607199,1697563007199,1558657,1558887,231
ACHBUSD,-0.00029000,-2.137,0.01353144,0.01359000,0.01328000,2138.00000000,0.01325000,25986.00000000,0.01328000,21911.00000000,0.01357000,0.01374000,0.01311000,1113669.00000000,15069.54633000,1697476598823,1697562998823,7048704,7048881,178
ACHUSDT,-0.00037000,-2.715,0.01351465,0.01363000,0.01326000,35435.00000000,0.01326000,40007.00000000,0.01327000,71447.00000000,0.01363000,0.01375000,0.01310000,71392959.00000000,964850.51986000,1697476608254,1697563008254,21490971,21498862,7892
IMXBTC,-0.00000053,-2.775,0.00001894,0.00001913,0.00001857,25.41000000,0.00001861,188.51000000,0.00001867,34.00000000,0.00001910,0.00001951,0.00001850,62535.16000000,1.18430880,1697476607016,1697563007016,2606988,2607724,737
IMXBUSD,-0.01070000,-1.979,0.53738225,0.54100000,0.53000000,600.00000000,0.52980000,235.73000000,0.53090000,820.19000000,0.54070000,0.55200000,0.52020000,75878.74000000,40775.88775300,1697476605296,1697563005296,4744636,4745220,585
IMXUSDT,-0.01110000,-2.050,0.53765736,0.54150000,0.53030000,1265.21000000,0.53010000,1422.06000000,0.53050000,1267.14000000,0.54140000,0.55340000,0.52000000,6483947.35000000,3486142.03466200,1697476609866,1697563009866,21866319,21889618,23300
GLMRBTC,-0.00000043,-6.729,0.00000613,0.00000643,0.00000596,74.00000000,0.00000594,11829.50000000,0.00000596,7011.20000000,0.00000639,0.00000641,0.00000592,243310.70000000,1.49055623,1697476607652,1697563007652,2960397,2960903,507
GLMRBUSD,-0.01040000,-5.778,0.17569846,0.18060000,0.16960000,589.50000000,0.16920000,24903.70000000,0.16960000,460.60000000,0.18000000,0.18230000,0.16760000,416458.20000000,73171.06458000,1697476606931,1697563006931,5650263,5651034,772
GLMRUSDT,-0.01110000,-6.150,0.17493823,0.18050000,0.16940000,2147.50000000,0.16930000,14334.20000000,0.16950000,8062.80000000,0.18050000,0.18240000,0.16760000,16647385.90000000,2912264.20420000,1697476610020,1697563010020,25192408,25208609,16202
ATOMBIDR,0.00,0.000,0.00,307866.00,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00,0.00,0.00000000,0.00,1689573709926,1689660109926,-1,-1,0
DYDXETH,0.00000000,0.000,0.00000000,0.00159100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
FARMETH,0.00000000,0.000,0.00000000,0.03152000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
FORBNB,0.00000000,0.000,0.00000000,0.00009710,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
ICPTRY,0.10000000,0.113,88.51468622,88.30000000,88.30000000,112.36000000,88.30000000,159.51500000,88.60000000,219.01700000,88.20000000,89.70000000,85.60000000,13891.07400000,1229564.05630000,1697476528441,1697562928441,1091698,1092993,1296
JASMYETH,0.00000000,0.000,0.00000000,0.00000302,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
LINABNB,0.00000000,0.000,0.00000000,0.00007811,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
OOKIETH,0.00000000,0.000,0.00000000,0.00000251,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
ROSEETH,-0.00000035,-1.338,0.00002621,0.00002608,0.00002581,720.20000000,0.00002574,891.40000000,0.00002585,10440.00000000,0.00002616,0.00002660,0.00002580,280771.10000000,7.35943299,1697476607089,1697563007089,441560,441673,114
UMABUSD,-0.03400000,-2.498,1.33282583,1.35500000,1.32700000,19.30000000,0.00000000,0.00000000,0.00000000,0.00000000,1.36100000,1.36800000,1.30200000,11695.20000000,15587.66470000,1693454412848,1693540812848,2002524,2002764,241
UNIETH,-0.00013100,-5.019,0.00255205,0.00261600,0.00247900,2.73200000,0.00247700,1.95100000,0.00248200,254.17800000,0.00261000,0.00261500,0.00247100,93699.28500000,239.12488799,1697476608833,1697563008833,437156,438359,1204
XTZETH,0.00000000,0.000,0.00000000,0.00044000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
LOKABTC,-0.00000025,-3.840,0.00000643,0.00000648,0.00000626,1478.40000000,0.00000629,557.10000000,0.00000634,1211.60000000,0.00000651,0.00000666,0.00000622,151330.40000000,0.97322493,1697476601934,1697563001934,3735705,3736356,652
LOKABNB,-0.00001240,-1.436,0.00085732,0.00086100,0.00085140,22.30000000,0.00084730,557.20000000,0.00085340,3300.30000000,0.00086380,0.00087470,0.00083730,61751.30000000,52.94064875,1697476554225,1697562954225,2532732,2532818,87
LOKABUSD,-0.00940000,-4.838,0.19062905,0.19400000,0.18490000,809.90000000,0.00000000,0.00000000,0.00000000,0.00000000,0.19430000,0.21500000,0.18470000,252066.50000000,48051.19654000,1696482043091,1696568443091,8039540,8040310,771
LOKAUSDT,-0.00350000,-1.910,0.18234627,0.18280000,0.17970000,90.00000000,0.17960000,1787.90000000,0.17980000,280.00000000,0.18320000,0.18710000,0.17750000,3147086.70000000,573859.52138000,1697476603007,1697563003007,24897999,24903861,5863
ATOMBRL,0.00000000,0.000,0.00000000,66.35000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
BNBUST,0.00000000,0.000,0.00000000,1129.30000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
CRVETH,-0.00000150,-0.538,0.00027878,0.00027920,0.00027750,1653.86000000,0.00027710,229.77000000,0.00027810,1069.31000000,0.00027900,0.00028320,0.00027430,92640.13000000,25.82658199,1697476608755,1697563008755,513900,514037,138
HIGHBNB,-0.00014600,-2.786,0.00508525,0.00524900,0.00509400,197.91000000,0.00509700,92.67000000,0.00513200,901.87000000,0.00524000,0.00525100,0.00500700,21239.00000000,108.00568409,1697476601544,1697563001544,333071,333231,161
NEARRUB,-1.30000000,-1.276,99.78056584,101.40000000,100.60000000,2.00000000,99.90000000,299.96700000,100.20000000,1220.68900000,101.90000000,102.20000000,98.70000000,9494.41800000,947358.40040000,1697476597780,1697562997780,198814,198911,98
ROSETRY,-0.02300000,-1.976,1.16461312,1.16500000,1.14100000,1042.20000000,1.14000000,4802.90000000,1.14100000,819.80000000,1.16400000,1.18800000,1.13400000,1345080.10000000,1566497.93100000,1697476606430,1697563006430,2373060,2374277,1218
SCRTUSDT,-0.00390000,-1.570,0.24647361,0.24810000,0.24450000,1294.50000000,0.24450000,1072.20000000,0.24470000,102.40000000,0.24840000,0.25750000,0.24210000,2575158.40000000,634708.59850000,1697476595230,1697562995230,5983095,5989921,6827
API3BTC,-0.00000199,-5.234,0.00003713,0.00003806,0.00003603,40.70000000,0.00003599,306.24000000,0.00003605,245.08000000,0.00003802,0.00003815,0.00003582,37237.88000000,1.38280211,1697476602690,1697563002690,1704897,1706091,1195
API3BUSD,0.00000000,0.000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
API3USDT,-0.04700000,-4.380,1.05221193,1.07300000,1.02600000,21.85000000,1.02500000,1551.52000000,1.02600000,6929.85000000,1.07300000,1.07600000,1.00700000,1607465.89000000,1691394.78912000,1697476606601,1697563006601,13353394,13361193,7800
BTTCUSDT,0.00000000,0.000,0.00000038,0.00000037,0.00000037,1272004161.0,0.00000037,1583557272186.0,0.00000038,516849369432.0,0.00000037,0.00000039,0.00000037,3135537746033.0,1196141.66462516,1697476609610,1697563009610,6448603,6451160,2558
BTTCUSDC,0.00000000,0.000,0.00000000,0.00000078,0.00000000,0.0,0.00000000,0.0,0.00000000,0.0,0.00000000,0.00000000,0.00000000,0.0,0.00000000,1689573709926,1689660109926,-1,-1,0
BTTCTRY,0.00000004,0.379,0.00001076,0.00001053,0.00001059,1883159.0,0.00001057,828563328.0,0.00001059,10012843480.0,0.00001055,0.00001101,0.00001046,931516786001.0,10019959.16416270,1697476610490,1697563010490,2370853,2373311,2459
ACABTC,0.00000002,1.258,0.00000164,0.00000160,0.00000161,4430.74000000,0.00000160,99748.14000000,0.00000162,6948.87000000,0.00000159,0.00000172,0.00000158,1656876.75000000,2.71331447,1697476598845,1697562998845,1712082,1712898,817
ACABUSD,-0.00150000,-3.132,0.04664677,0.04790000,0.04640000,827.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04790000,0.04820000,0.04600000,1228281.51000000,57295.36826300,1695265202992,1695351602992,3567341,3567584,244
ACAUSDT,0.00080000,1.778,0.04656065,0.04500000,0.04580000,1181.82000000,0.04580000,16120.11000000,0.04590000,13335.59000000,0.04500000,0.04900000,0.04480000,31202569.58000000,1452811.85891100,1697476601985,1697563001985,10924040,10936897,12858
ANCBTC,0.00000000,0.000,0.00000000,0.00000186,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
ANCBUSD,0.00000000,0.000,0.00000000,0.02872000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
ANCUSDT,0.00000000,0.000,0.00000000,0.03151000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
BDOTDOT,0.00120000,0.121,0.98636878,0.98990000,0.99110000,209.10800000,0.98690000,14.09200000,0.99120000,1.02700000,0.98990000,0.99110000,0.98470000,41259.45100000,40697.03431650,1697476562256,1697562962256,525301,525380,80
XNOBTC,-0.00000040,-1.822,0.00002166,0.00002195,0.00002155,36.35000000,0.00002156,143.75000000,0.00002163,143.75000000,0.00002195,0.00002199,0.00002136,20585.06000000,0.44592552,1697476608912,1697563008912,1285959,1286294,336
XNOETH,0.00000000,0.000,0.00000000,0.00050170,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
XNOBUSD,0.00000000,0.000,0.66131284,0.66500000,0.66300000,255.87000000,0.00000000,0.00000000,0.00000000,0.00000000,0.66300000,0.67100000,0.65600000,21590.36000000,14277.98221000,1691031630102,1691118030102,1645680,1645834,155
XNOUSDT,-0.00600000,-0.969,0.61506703,0.62000000,0.61300000,306.36000000,0.61400000,247.91000000,0.61500000,128.78000000,0.61900000,0.62300000,0.61000000,235888.57000000,145087.28329000,1697476529956,1697562929956,4731728,4734068,2341
COSTRY,0.00290000,2.300,0.13362586,0.12610000,0.12900000,80042.00000000,0.12890000,40000.00000000,0.12910000,40000.00000000,0.12610000,0.14270000,0.12380000,495528180.00000000,66215378.16920000,1697476595927,1697562995927,3649767,3661042,11276
KAVAETH,-0.00000810,-2.162,0.00037042,0.00037230,0.00036660,14.18000000,0.00036610,67.94000000,0.00036690,16.49000000,0.00037470,0.00037810,0.00036170,10634.80000000,3.93929696,1697476604814,1697563004814,237556,237681,126
MCBNB,0.00000000,0.000,0.00000000,0.00069800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
ONETRY,-0.00810000,-3.102,0.25902697,0.26120000,0.25300000,22957.80000000,0.25170000,102225.60000000,0.25260000,38056.90000000,0.26110000,0.26390000,0.25200000,2786017.30000000,721653.61145000,1697476599592,1697562999592,1239631,1240101,471
WOOBTC,-0.00000031,-4.952,0.00000612,0.00000626,0.00000595,150.00000000,0.00000593,6092.60000000,0.00000595,8630.00000000,0.00000626,0.00000631,0.00000593,96638.00000000,0.59104119,1697476595141,1697562995141,1156541,1156891,351
